Ee Egamma t theta
54.7098 57.1838 0.196202 3.07584
51.0712 51.6769 0.359484 2.8254
49.3373 49.055 0.309784 3.09885
58.6758 37.7722 1.53974 3.05164
55.2389 49.1706 -0.912649 2.97918
51.3758 46.3894 1.99042 2.94836
53.4581 47.4321 -0.586174 3.13456
50.8228 58.1511 0.199204 3.1183
52.3671 53.583 1.82905 2.95063
52.9179 45.6072 -0.348221 2.85055
55.0742 48.6018 1.38815 2.96939
59.9348 50.4409 -0.000170524 2.79402
50.2682 58.5873 2.01316 3.11962
50.0644 58.4484 0.609387 3.13732
52.8655 53.1449 1.56906 3.12124
47.3247 55.2743 -0.922923 2.99951
42.162 54.6001 -1.41218 2.89388
50.0459 54.2032 1.22006 3.00323
59.916 55.6153 -0.355855 3.07842
52.9817 49.3704 0.261384 2.83961
50.0779 58.3704 -1.6948 3.13247
56.2937 42.6819 -0.290553 2.86534
42.2939 49.3576 1.54136 3.00927
55.5268 45.262 1.05672 3.03525
54.6718 48.6581 0.193005 2.85011
55.4174 49.8173 -1.08632 3.02445
49.9314 58.6971 0.132071 2.75611
60.0223 56.8012 -0.562032 2.94018
55.3223 54.815 -0.043552 2.94761
55.3949 48.2141 -2.35327 2.95417
55.1367 44.9577 -0.859945 3.01839
56.8032 42.2003 0.160195 3.10428
49.1836 53.0999 -0.75445 3.05209
43.2966 45.1723 -0.871963 2.91075
51.4146 42.124 1.01985 2.92925
44.7772 55.8172 -1.22191 2.83959
51.878 45.8458 -0.284235 2.91271
55.8694 47.5784 -1.68804 3.10169
58.968 54.5782 -1.52203 3.05999
56.6087 49.3162 0.620416 3.12601
52.5753 49.6095 1.36532 2.99601
48.2512 48.2134 -1.63255 3.08643
50.6109 53.7021 1.32117 2.8785
56.0252 46.5409 -2.15438 3.13521
46.5286 44.167 -0.895557 2.95724
45.5029 51.3205 0.0432389 3.0021
52.0698 49.4036 0.21037 3.02639
50.3128 62.1866 -0.697103 2.85209
44.2331 40.2595 0.350967 2.99009
43.5332 54.4969 1.31389 3.02469
52.6373 51.5162 -0.836982 3.00609
56.8576 54.7003 -1.35821 2.80314
53.4715 46.533 -0.124926 3.04884
54.9458 44.7509 0.0327843 3.13788
61.0946 47.293 1.31873 3.13605
53.322 50.1227 -0.234625 3.06823
45.9838 47.6394 -0.337379 3.1284
47.752 47.9088 1.78713 2.94159
51.8857 50.9439 0.655382 3.01868
53.9139 47.1304 -0.123097 2.89382
51.127 47.6507 0.322696 2.86961
54.0976 48.6518 -0.164452 3.03509
61.2853 51.9207 -1.86609 2.97795
53.656 58.7018 0.0786774 3.04832
50.3843 53.6499 0.0742529 3.05723
60.4965 44.4607 0.134226 2.81864
52.1675 52.634 0.67294 3.12949
61.2521 53.5378 -0.00907857 2.94686
57.4401 47.2257 0.0747048 3.04662
53.1906 60.3937 -0.521869 2.8885
60.6709 50.8093 0.184649 2.97628
58.6023 51.8605 -0.989089 3.0063
52.02 48.285 -0.0661746 2.97355
43.3849 58.3182 -0.273405 3.09498
54.0883 50.8029 -0.71146 2.94012
54.992 47.9789 1.3018 3.04655
49.2604 58.1516 0.0432438 3.12652
59.2798 52.3861 1.60149 2.8698
55.6007 48.6184 -1.18263 2.99367
55.1793 59.5736 -0.803207 3.04974
58.127 54.3979 -0.630057 3.014
51.5683 55.5578 -1.60428 3.0168
56.1481 37.6204 0.394046 3.05724
63.5299 52.2506 1.46625 2.98674
54.5029 48.7639 -0.161486 2.88825
55.9972 51.2697 -0.558543 3.12156
52.5412 56.3821 -0.262853 2.98689
51.0046 50.037 0.907615 3.02472
57.6863 53.9114 0.75342 3.13815
52.635 51.6291 -0.488177 3.1382
45.4002 57.8112 -1.58547 3.08732
43.501 60.268 -0.650916 2.97965
53.8289 45.7833 -0.543615 2.95737
56.3879 56.4022 -0.358577 2.92524
49.7545 44.6261 0.0057243 3.05037
51.0076 54.678 -1.50271 2.76756
43.2198 51.9677 -0.538876 3.1334
46.9265 61.6198 0.640242 3.02028
46.3036 52.7726 -0.0620528 2.97181
53.7915 52.3626 -2.80815 2.9279
51.3357 54.2291 -0.156314 3.12674
54.2595 52.1844 2.03069 2.77948
46.3032 41.6154 -0.307846 3.04958
52.1691 54.7295 -0.319199 2.95928
56.1224 58.0031 -0.395873 3.1192
58.6591 47.3416 -0.825879 2.98527
53.1848 63.0524 1.15488 3.13636
52.3345 52.5788 -0.0157329 2.89231
49.588 53.0828 1.62885 2.88256
53.8963 59.7935 -0.814394 3.07025
61.4656 50.3737 -0.914079 3.12934
52.2931 57.2452 -0.945069 3.12142
61.5607 50.0843 1.26572 2.87882
59.7487 42.6285 1.85683 2.9282
49.475 45.761 0.378595 2.73798
59.0075 59.2446 1.88396 3.08241
64.1422 53.7968 -1.51396 3.0795
48.3151 60.1082 0.553481 2.83011
53.6101 47.7199 0.506362 3.12968
53.1448 52.4163 0.869928 3.11325
43.9924 48.1867 -0.122265 2.85376
53.0161 59.4736 0.988195 3.12298
49.9791 47.8876 -2.11319 3.01117
48.0668 55.1817 0.0532057 3.08548
53.4361 56.3857 -0.066682 2.99146
49.0215 55.8897 1.43028 3.04023
55.549 53.4075 1.27904 3.10483
61.7305 49.7943 -0.640035 2.95
48.7772 54.2938 -0.510253 3.05479
51.6315 56.6045 2.24146 2.94437
55.8641 58.9939 0.967253 3.04604
51.0005 67.855 -0.585914 3.0204
57.73 43.6166 -0.173364 3.09795
58.369 59.9376 -1.04859 2.95085
50.4359 49.4472 -0.826305 3.12756
56.4236 56.2983 -0.537953 2.95279
59.9242 51.5387 1.50076 3.07178
51.7653 58.4293 0.267666 3.09144
56.2055 59.2511 1.61973 3.13322
45.6662 56.6812 -2.16837 3.025
50.6019 46.999 0.464633 3.1017
54.1916 48.8935 0.794622 3.10784
57.057 53.1427 -2.40293 3.00598
53.992 49.8639 -0.166415 3.13005
50.0072 52.647 1.04308 2.9205
55.1341 41.1621 0.816211 2.94564
56.8618 51.061 -2.31699 3.01122
53.5366 49.0721 -0.478264 3.11771
43.4426 65.0847 -1.1305 3.01705
54.2275 60.3115 -0.516565 3.01339
51.4856 63.32 0.0695668 3.12279
45.9819 50.6465 -0.465389 3.03208
54.7514 52.0262 0.0347389 2.99239
51.8009 60.8243 -0.338547 2.96119
51.4465 55.551 -0.0674716 3.04628
54.0581 59.4482 -1.42129 3.03005
50.1466 57.4708 1.17099 2.91045
59.5943 53.1579 0.402201 3.11596
49.2646 45.3327 -2.10261 3.11661
56.2911 46.9567 0.810572 2.88156
51.0647 55.5915 -0.692689 3.01259
61.4384 51.0392 1.1737 3.02513
62.1133 51.2782 -0.743118 2.64474
50.2268 48.4914 0.740252 3.11326
49.0821 47.5613 0.0574139 2.88371
39.7222 53.0355 -0.764814 3.11847
54.6608 59.9034 0.747078 2.96003
53.0963 47.7738 1.18614 3.12151
53.5135 65.1084 -0.547815 2.99337
53.476 46.7848 -1.15884 3.00913
52.2506 54.138 1.68136 3.00962
54.7115 51.9938 1.29212 3.02169
48.6671 58.9968 0.25944 3.11264
57.832 59.2755 0.186394 2.93484
50.1624 39.2721 0.173073 2.84993
54.2778 54.0878 0.251333 3.07002
49.7305 44.3718 0.604929 2.99556
47.3002 51.0289 -0.726892 3.05251
49.6409 52.7709 -1.05956 3.05342
50.5213 62.089 1.46249 3.05036
57.7015 53.2189 0.476065 2.91868
46.6678 42.5423 -0.646241 3.10677
47.8093 60.5084 0.52281 3.08916
49.4003 51.1443 -0.598666 3.09753
52.4263 59.6454 -0.475316 2.99618
54.284 51.4849 0.343053 2.88101
49.1549 48.1786 1.45673 3.09224
58.9009 53.6544 -0.688316 2.96509
52.0915 53.3545 0.333016 3.09733
51.0707 53.4604 1.0252 3.08124
42.6553 48.7718 0.600374 2.95177
47.3911 53.1689 0.353667 3.04781
55.2474 50.317 -0.110411 3.0644
46.1518 52.576 0.744821 2.9567
61.1615 60.9943 -1.38364 2.98876
66.6609 45.4167 -0.841138 3.10443
50.8216 47.5797 0.728782 2.98406
50.8344 48.3187 0.43128 3.01633
47.3265 44.5058 -0.264812 3.08657
52.3069 62.5997 0.299353 3.13451
51.2159 55.0295 -0.869993 3.10006
47.3535 53.3488 1.63602 3.11791
54.0945 50.4855 0.0973755 3.0551
54.1993 49.993 -0.897441 2.72257
54.6263 57.1067 0.745107 3.07177
51.4523 46.2904 0.224023 3.01679
53.1597 49.204 0.631691 3.04416
51.7056 53.3673 1.03965 2.7819
49.44 55.5486 1.26709 2.88209
57.3832 58.0278 1.05113 2.98492
54.3961 60.5357 -2.1285 3.13667
59.2295 47.4169 0.26252 2.94068
54.032 55.8085 -0.240693 3.02506
54.3841 62.4986 -0.369969 3.12404
48.03 47.4071 -0.00590818 3.03025
49.9889 60.5506 0.15535 2.66737
46.1851 47.7845 0.662917 2.92013
51.872 46.9159 0.779765 2.99352
50.5495 58.2477 2.48472 3.1046
50.9265 57.6902 -0.357623 3.0742
53.866 47.9019 -1.80415 3.09261
54.1845 44.9587 -1.59352 3.0153
46.9607 45.6062 0.361102 2.99748
52.0065 50.4144 -0.44471 3.09589
59.2456 53.8617 -0.914389 3.05898
63.2223 47.5415 -0.557825 2.95959
50.1882 54.0685 -0.429898 3.1294
51.468 49.8313 0.162728 3.12768
54.2759 46.4761 0.840264 3.04684
44.213 48.2258 -0.497814 2.89667
41.3322 52.524 -0.800683 3.00851
51.4767 45.3201 -0.507623 3.09979
61.2383 52.5788 0.848465 3.05256
58.8406 54.1618 -0.49587 2.958
51.1587 40.4821 -0.812224 3.04761
58.2269 55.8191 -0.36058 2.91682
53.0766 53.4479 -0.761458 2.84292
47.8926 59.3096 0.256973 3.08698
62.3962 49.6789 0.549789 2.97367
45.5027 53.7734 0.0715411 2.72943
65.358 51.0479 0.826906 3.00134
57.2518 52.2865 0.977435 3.13662
49.1683 56.1407 -0.514655 2.94384
50.1173 54.5034 0.0843898 3.05931
58.038 53.655 -0.213843 2.90123
49.3429 47.7448 -0.232935 3.10774
45.4313 42.2929 -1.76629 2.83931
55.5595 56.7488 1.16023 3.01058
59.6376 47.6746 -1.98603 3.03862
56.7521 44.7168 0.266436 2.99755
54.7796 43.5347 -0.250647 2.99146
56.6381 58.5909 0.0600049 3.06255
49.8809 55.789 0.226182 2.94046
56.0875 57.4075 -0.605309 3.12864
53.403 54.6729 1.11796 2.92746
56.8143 49.0786 -0.726506 2.90855
59.1572 44.8712 -0.320995 3.06735
50.4241 52.3634 -0.127238 3.08562
37.1488 42.0473 -1.34394 2.96914
52.3209 53.2411 0.429141 3.06087
61.0675 48.3819 -1.9798 2.94362
45.8544 53.3787 0.577246 3.07347
54.6934 51.3625 1.05319 3.0611
53.9558 53.052 0.854566 3.08128
51.5315 59.6639 0.277419 2.95517
58.7576 45.3263 -0.993614 3.0016
46.3892 54.8242 0.945642 2.91139
52.4293 52.3349 0.416399 3.02712
52.2833 58.0712 -1.30153 2.80994
55.5262 60.3849 0.338303 3.08823
51.949 59.4556 -0.0822579 3.0139
51.619 58.4879 -0.847627 3.12919
56.7385 55.8673 -0.753413 2.68172
37.4659 54.0863 -1.55784 2.95739
59.6737 57.7365 0.0197545 2.94595
50.8113 51.6598 -0.871277 2.9904
57.0544 53.8333 0.450975 2.93949
49.7152 50.8886 -0.0845102 2.95872
46.6585 42.7523 -1.97151 3.1249
42.7904 50.1132 -0.704613 2.95753
52.7406 58.272 -0.210063 2.96399
49.1741 54.9935 0.134096 2.9063
52.2487 52.098 0.211986 2.9833
54.9759 51.8449 -0.7812 3.05061
62.7798 52.2248 0.779864 2.89643
53.4351 47.3536 2.64642 3.11604
54.0959 54.5997 -2.53529 3.02582
48.2399 55.7176 -0.876897 3.04678
57.3859 47.7654 1.34874 3.07744
57.115 55.2323 0.909737 2.91761
51.2072 52.3632 -0.0806447 2.98445
53.6723 59.4505 0.412081 3.08861
54.7244 48.9064 -0.327814 2.83105
52.3957 51.3195 0.449215 2.90876
53.1675 46.4064 0.139463 3.0477
47.3898 49.8628 1.43737 3.04043
51.1644 57.9372 0.519982 2.92198
45.7307 53.9474 -0.226931 3.1245
51.9593 53.617 -0.523438 3.12461
47.6265 47.285 -1.72884 3.10682
50.3206 55.9142 0.44056 3.06009
48.6191 60.3336 1.26023 3.09504
42.6158 51.9043 1.95824 3.03247
49.3121 45.2977 -2.618 2.87691
45.0692 48.5159 -0.610779 3.08631
49.5063 57.3228 0.631575 3.0189
61.781 53.6873 -1.53922 3.00857
50.7282 49.3872 0.65943 2.88481
51.6525 56.7102 0.414562 2.91966
59.2666 54.6144 0.927197 2.94026
54.5178 45.3311 0.507834 3.03464
48.0641 57.5433 1.46525 2.98796
53.9574 52.4883 0.264319 3.03708
47.6454 56.1334 0.353862 3.11319
53.8893 51.9514 0.516858 3.1354
50.5325 55.151 0.536533 2.98316
58.9062 50.9216 -0.411155 2.74107
46.8508 54.6714 0.659105 3.09906
50.357 57.9011 1.12925 3.01621
63.8463 58.9776 0.980576 2.9283
46.8837 50.3202 -1.20428 2.8328
43.2012 56.0024 1.40881 2.92818
45.1265 48.452 -0.391867 3.11216
55.6681 55.8003 0.789569 3.00821
61.138 47.9788 -0.211922 3.09445
52.3508 55.016 0.5887 2.92571
39.1419 49.0253 -0.562344 3.05395
41.4149 60.078 0.606942 2.96833
54.3311 49.3561 -0.141502 3.11608
56.1931 50.648 1.52802 2.9656
49.1433 40.9607 -1.7199 2.94704
52.9449 61.2474 -1.10621 2.92324
50.8369 56.6783 -0.814096 2.99465
58.4911 49.9913 0.584697 3.14041
57.5862 59.6733 -0.413871 2.86542
52.756 58.5592 0.184392 3.00899
52.326 49.2057 1.06726 2.91529
49.9521 47.781 -0.963785 3.07779
66.6022 59.9185 0.577616 3.07038
52.7039 60.1681 0.346608 3.00958
55.5008 56.9873 0.338924 2.91611
59.6144 46.8351 0.136919 2.90006
48.8889 41.2185 -1.12497 3.12342
56.5574 64.6017 -1.36429 2.74526
51.0564 45.393 -1.39137 3.13235
51.907 56.0591 -1.11808 3.07066
61.1204 50.4929 0.289001 3.05264
50.5874 52.9083 0.858134 2.89681
48.2131 52.3618 0.111373 2.6335
51.1262 46.0088 -0.501448 3.09597
50.0541 53.1187 0.0577441 3.03416
49.7781 46.5392 0.545403 2.95084
48.2941 58.6963 -0.722736 3.11482
48.4401 48.7347 0.436547 3.07239
52.8639 63.7885 -0.0519383 3.03803
47.3141 47.1815 1.7255 3.0091
52.3666 53.6727 -1.77546 3.04959
59.1612 54.4753 -0.360386 2.98316
48.2747 45.0648 -0.0898122 3.10061
54.3004 48.4516 -0.115564 3.11606
50.2531 48.0036 -1.55931 2.99646
56.964 49.0345 0.901305 2.89224
57.0058 55.4638 -0.586695 2.97324
47.6235 62.3003 -0.665065 3.08982
54.8858 48.8701 1.42292 3.06331
53.1098 62.9611 -2.26024 3.00921
32.025 45.7729 2.22165 3.03967
54.1557 50.7161 -0.0601161 3.09152
49.3354 61.9175 -0.0473049 2.99067
49.2981 43.5662 -0.138532 3.09575
59.1751 37.3918 -0.467053 3.12217
56.6563 54.937 0.128916 3.09502
49.416 47.9251 -0.601765 3.10387
60.0433 57.9803 -0.929401 2.89742
52.8259 52.1914 0.803736 2.96777
55.5761 42.7697 2.12708 3.06409
51.9813 48.9669 -0.577404 3.02061
58.9132 47.1313 0.68202 3.07243
56.601 41.2094 -1.05256 3.07349
52.9143 51.7344 -0.39689 2.99046
52.6395 57.9048 1.88866 2.89618
52.7337 58.3776 -0.795816 2.87168
55.425 55.2851 0.70204 3.13256
55.5168 56.2853 0.361556 2.99972
52.1278 60.7356 0.871699 3.04802
54.4144 55.2682 0.206732 2.95701
44.5319 54.6383 -1.04543 3.08997
54.3781 59.3897 0.0892966 3.04199
52.7573 49.6767 -0.288807 3.04946
50.0174 48.2941 -0.580042 3.11235
59.0786 55.6516 -0.00581173 2.99729
58.0633 51.6999 -0.0890451 3.13855
48.871 58.491 0.0201395 3.02208
54.2032 67.023 1.2488 2.99867
63.2612 48.251 -0.262557 2.8768
62.6827 57.8745 -0.281361 2.98818
59.2064 51.4364 1.07528 3.01646
54.3459 60.3021 0.850104 2.93723
55.6853 42.0353 -0.887957 3.1159
58.2661 52.736 -0.19416 3.12184
38.7182 41.9358 -1.10731 3.06059
55.0811 60.0884 0.330321 3.08091
45.7822 54.1802 0.368319 3.02545
61.3922 58.8361 -0.917418 2.99362
55.416 48.4779 -1.3798 3.08761
46.5128 55.7674 -0.910124 3.04173
43.0403 52.673 -1.50051 3.1222
50.3333 47.9389 -0.912891 2.85797
45.5599 48.2431 -1.31162 2.98134
56.2702 48.7209 0.203061 3.00366
54.8662 49.5187 0.481579 3.11677
51.2256 48.3142 -1.18416 3.05715
51.7651 53.4431 -0.287665 2.87816
49.0545 54.6921 -2.34338 2.82102
59.3938 50.1385 0.586282 2.97805
42.7113 63.7985 -0.782295 2.8692
45.9379 48.8207 -0.988047 3.05344
57.1108 49.5136 0.400988 2.99717
61.9516 49.1627 0.138486 2.95035
48.5538 47.781 0.329063 3.14043
54.67 55.8196 -1.01261 3.08474
43.7752 59.1875 -1.48426 3.10692
54.0607 53.6429 -1.09939 3.13571
52.0017 49.1856 0.164482 3.12678
55.8777 55.941 0.20382 2.97115
54.244 50.3428 0.883991 2.67654
59.5515 52.04 -0.861304 3.01566
40.8091 51.3785 1.39044 3.13324
58.1614 59.4245 -0.710594 3.12595
44.4628 60.1497 0.437511 2.85782
59.0013 47.621 -0.925128 3.08789
60.6054 58.1125 1.62937 2.96289
61.8092 53.7712 -1.03956 2.9819
63.6449 57.496 0.27389 3.00105
50.1711 61.8364 0.462322 3.02414
56.3382 47.769 0.0838844 3.08197
46.992 56.9454 0.366948 3.05946
55.8224 55.5512 2.1804 3.06082
50.1819 62.133 -0.677558 2.6051
55.7142 51.0726 0.90088 3.08768
51.9625 36.9882 0.672577 3.04823
61.5989 48.1045 1.31457 3.08993
51.5456 53.4798 -0.453766 3.02709
44.8463 51.4242 -0.0599623 2.9994
53.7865 64.2015 -0.226966 3.13613
52.5372 45.4524 -0.696714 2.79681
52.988 48.9075 -0.789843 3.12962
59.3699 54.7784 -0.487243 2.94444
48.264 55.6482 1.90382 2.94497
51.9953 59.3453 -0.489161 2.84699
47.4112 56.7818 1.19691 3.09283
53.0164 55.1026 -0.92309 3.07336
52.058 47.9488 -0.067292 2.85887
38.8045 54.7258 -0.482998 3.13932
56.8962 59.6734 -2.15092 3.10685
49.6491 50.5334 0.605766 2.97742
50.3616 58.0681 0.603514 2.95345
53.3809 61.3341 0.787881 2.86024
50.7212 52.009 0.82046 2.84425
49.0009 60.1273 0.596305 3.13292
56.3076 53.7331 0.0849589 2.9425
46.4918 56.0481 -0.889205 3.11632
42.4785 47.0131 0.919429 3.01791
49.9987 46.5876 0.624777 2.9592
52.0776 56.7708 0.43993 3.10902
49.5745 53.0497 0.795448 3.07503
58.5174 51.1333 0.55284 2.80643
55.2525 57.8177 0.438845 2.98328
52.7642 57.5651 0.255005 3.10421
53.7509 56.1912 -0.393656 2.96536
44.3797 52.0848 -1.77915 3.08012
58.1587 51.5596 -0.88774 2.99886
55.4183 49.7761 0.303238 3.04745
50.284 61.9922 -0.146912 2.83144
52.3192 40.4606 0.0167748 3.02572
52.1131 57.5057 -0.764599 3.09426
53.0021 55.9847 -0.0716576 3.07234
56.5009 47.5384 -0.808867 3.09166
39.4608 49.03 0.947138 3.01667
49.0159 56.2837 1.37503 3.13164
52.3992 58.1876 0.488617 3.12416
55.5616 60.2667 -0.476542 3.02888
41.7287 52.0336 -1.14512 3.10599
55.3151 51.0767 0.193697 2.94355
51.081 60.4341 0.68203 3.09323
48.0285 64.3442 -0.977503 2.97813
59.8905 53.9116 0.937277 2.96924
54.1227 57.6571 -0.485005 3.00276
51.0315 54.4902 -1.15434 3.06302
59.1911 53.2617 0.712881 3.0493
51.0929 50.3347 0.664435 3.04195
56.7999 50.6007 1.89237 3.00777
59.2145 60.6658 0.613901 3.0084
53.0001 59.3996 0.51013 3.11892
51.8477 53.3227 -0.921034 2.92979
55.2859 63.6837 2.51371 3.02223
58.1421 55.9702 1.45391 3.12536
58.1565 53.5391 0.945468 3.0438
49.2507 66.0621 -2.70338 2.76399
52.6108 57.8145 -1.1728 3.06287
49.4232 52.4222 -0.385635 3.00913
53.3069 53.8179 1.77551 2.88068
46.6831 44.5981 -1.33018 3.06572
59.0566 51.1089 -0.8691 3.04242
54.2178 48.5146 -1.08085 3.02067
53.7136 56.0576 0.166829 3.05239
62.3215 60.7298 -1.89774 2.86778
50.6104 53.1923 0.0894562 3.13581
56.5224 52.5403 -0.102141 2.87713
54.3876 57.0433 -1.98255 3.03026
54.3246 47.5634 -0.205757 3.01571
44.431 43.6385 0.879621 3.09649
50.3776 51.779 1.38744 2.91011
49.8523 44.4327 0.204209 2.99395
55.0573 55.643 0.0388834 3.07302
55.2262 53.4542 0.0291437 3.05638
56.6319 61.2645 -0.137304 3.09965
50.4101 55.3212 0.171607 3.08424
38.6707 57.284 -0.634402 3.06759
51.6828 51.0856 0.385021 3.01818
61.2271 53.2547 1.70198 3.07235
51.8007 53.5098 0.245581 2.78192
55.8037 48.6915 -2.1691 2.81476
49.7997 40.6243 0.103646 3.0823
58.758 50.9886 0.969764 2.91493
62.4471 53.5355 -1.49038 2.93087
46.6547 58.3466 0.504145 3.05689
50.8118 56.7406 0.208076 3.09502
57.2194 46.6631 1.94729 3.04597
48.8332 63.1777 -0.445045 3.04564
58.7837 59.7315 -0.315741 3.11874
51.66 57.2406 -0.345668 2.98247
49.5478 59.7138 -1.17429 2.97852
66.3537 56.4483 -0.352632 2.87596
49.0932 56.3778 1.50641 2.91779
38.8055 61.0167 -0.531271 3.0204
55.439 56.4372 0.380414 3.11069
47.9576 50.4869 -1.12383 2.97957
54.3406 57.5968 -2.21915 3.06861
59.7165 57.1773 -1.10579 3.09336
61.7287 56.0352 -1.17836 2.77389
42.6395 46.2332 -2.76885 3.02344
49.0106 55.615 -0.600052 2.80585
50.0954 60.0807 0.21572 3.06457
42.9391 57.5255 -0.147036 3.09246
48.5926 63.143 -1.12027 3.05743
46.9427 53.4063 0.0628817 3.09014
55.2043 44.3815 0.187037 2.9826
44.3482 60.8197 0.598784 2.92113
44.0821 53.8332 -0.750204 2.77148
45.3476 57.6299 -0.733947 2.8653
40.7415 50.9221 1.08791 2.7105
56.5409 48.9809 0.585353 3.13806
46.8267 52.0578 0.99258 2.76805
42.573 54.7561 -1.18715 3.09597
48.6151 50.5593 0.940734 3.11959
46.3077 46.6907 -1.07266 3.01443
53.2131 56.0087 1.14388 3.02375
52.8958 52.5717 0.511719 2.70548
57.9764 59.6884 1.53281 2.93333
52.7706 56.1709 -0.287922 3.14023
46.76 55.4453 1.47596 3.05078
47.2576 56.9319 -0.124184 3.13752
50.5943 52.0821 0.353019 2.98797
52.0936 56.8268 0.208459 2.84882
53.7621 42.1414 -0.393382 3.06815
43.7518 58.7852 -0.456401 2.85396
61.6399 50.8568 -0.0269707 3.01886
43.0662 57.1834 -0.470227 2.8642
50.5487 55.2012 0.443785 3.04228
53.902 49.349 -0.25474 3.0359
47.0875 58.4782 1.01906 3.13584
54.2765 41.2668 0.513098 2.9636
56.8815 55.4635 -0.788582 2.9692
56.7599 55.047 1.77241 3.13058
51.5156 56.3507 -0.78493 3.06873
56.1048 49.707 1.17816 3.00562
49.1018 46.8994 0.0428764 2.91887
45.3411 56.8166 0.535812 3.04937
51.1574 55.894 0.0930122 2.88181
53.9226 47.1628 -0.27124 3.12257
64.4233 54.8122 0.930595 2.71344
48.4046 53.833 -1.10882 2.99431
54.7388 60.3048 -0.967177 2.99681
46.6507 48.8772 0.662818 3.06201
46.0434 54.2255 1.26313 3.10892
45.7921 60.3241 -0.694964 3.04701
57.6827 48.8412 1.50983 2.87466
58.9881 50.2817 1.50103 3.1104
52.6017 53.9311 0.825889 3.1251
58.1198 53.8374 0.674179 3.0519
53.6087 64.6629 -0.625899 3.11271
49.9554 60.8856 0.303422 3.00858
48.1236 62.1678 -0.845834 2.90341
56.3901 45.3421 -0.918266 3.01418
48.0607 51.4205 -1.41474 2.99786
51.9662 47.3648 0.044773 2.90787
58.4427 53.4237 -0.0156599 3.03185
53.7838 60.0516 -0.276296 2.93229
57.1293 44.9463 -0.905209 3.05089
53.3273 52.6353 0.21399 2.92787
50.6013 49.7124 -0.96343 2.89506
51.4603 56.0968 -0.803357 2.98895
52.194 52.4843 0.899776 3.13157
55.3602 56.949 1.43762 2.73471
54.0132 43.5194 -0.73568 3.04493
45.362 63.1132 0.563189 3.01668
61.4213 42.6316 -0.14539 3.0553
48.7231 55.7449 -0.356843 2.93749
52.9204 50.8612 0.308036 3.10375
49.8029 54.4153 -0.0296181 3.09555
50.348 56.9846 -0.0311579 2.77581
51.0457 51.057 0.401146 2.82747
51.7355 43.7322 -0.937517 2.94034
52.3287 52.8476 -0.696171 3.11541
46.6289 56.8475 1.28662 3.10237
57.1394 53.4782 1.06292 3.00759
51.487 48.8863 -0.744994 2.97751
56.5478 61.2245 -0.529548 3.08944
51.5509 60.4585 -0.473845 2.61559
54.8833 51.0195 0.261962 2.91475
56.2739 64.6505 -1.152 3.07293
50.5924 53.9117 -0.134963 2.87262
52.8211 55.6862 0.673163 2.87461
55.9383 50.5888 -1.09345 2.99968
49.7082 63.5983 -0.599189 2.93313
48.0203 51.944 1.62143 2.9857
58.122 47.2748 -0.295932 2.87495
54.1273 49.7757 -0.937325 2.88263
48.5583 57.6439 0.0517439 2.9836
51.8166 51.8718 1.44307 3.13047
54.1681 46.4769 0.142076 2.86323
58.3866 55.3165 0.857939 3.05948
58.3907 54.7494 0.792099 3.11109
43.2123 44.6351 0.807438 3.11021
48.4175 52.768 1.04846 3.13215
50.0613 49.8729 0.674936 2.98807
60.4987 64.3514 1.58462 2.73806
48.956 58.0056 -1.20487 2.86423
59.7922 53.0329 1.98633 2.9235
53.2348 45.9399 -1.25582 2.85678
60.3394 51.5461 0.82256 2.90248
62.9589 49.4831 -0.607546 3.03603
49.6957 48.3665 -2.21403 2.98167
52.3436 54.3716 0.881065 2.91495
39.3912 44.9546 0.541282 3.10045
49.3228 49.5842 -0.045926 2.86963
48.7415 47.7779 0.214328 3.07333
50.8576 58.8339 0.536728 3.10835
53.1186 52.3153 1.40786 2.86955
50.3194 56.4494 -0.472452 3.12247
50.7419 45.5082 0.339803 2.88465
61.007 52.8835 -0.494442 2.9168
59.0821 43.9211 -0.621855 3.09933
59.6416 52.4019 0.425653 3.1287
53.8298 59.0201 0.961466 3.11566
56.6704 64.5242 0.0688406 2.98249
61.5312 55.16 -0.00381626 3.07843
40.4601 48.0081 -0.083446 3.05485
56.2044 54.4757 1.40695 2.99453
56.5793 64.6297 0.711492 3.07428
57.5008 55.509 1.80441 3.01629
48.8559 54.014 -1.30805 3.13322
54.3167 58.5797 0.877157 3.03499
48.1832 48.5915 0.651777 2.71618
62.2275 53.0803 0.195723 2.91891
48.2169 53.0807 -3.09071 3.04443
61.7033 47.9196 -1.687 2.80803
55.3003 53.6264 -1.1515 2.87998
58.3763 56.5551 -2.28643 3.12229
51.9523 49.0276 0.278279 2.95882
49.9903 58.1469 -0.0724072 3.04847
46.818 56.0304 -1.94467 2.96683
47.9295 47.6356 2.37398 2.71113
54.4286 65.7657 0.947873 2.99803
57.5885 58.5343 -0.396546 2.81386
57.5718 45.8069 -0.180424 3.06329
54.2295 50.9282 -0.462849 2.99217
50.5037 48.2269 0.776887 2.94121
54.6148 39.3142 0.4494 3.13476
53.7816 53.3939 0.496174 3.10187
57.4563 57.5233 -0.715822 3.08218
43.7283 42.7611 0.472279 2.89883
62.5599 59.9737 0.515073 3.0882
56.6183 59.6017 -0.405135 3.0188
